Year,Host_City,Host_Country,Country,Gold,Silver,Bronze,M_Total,Men,Women,P_Total,Population,Latitude,Longtitude,Participation_Per_Ten_Million,,,,
2020,Tokyo,Japan,Croatia,0,3,4,7,16,6,22,102659126,26.820553,30.802498,14.28676362,,,,
2020,Tokyo,Japan,Cuba,4,1,1,6,13,4,17,6491923,13.794185,-88.89653,174.5759051,,,,
2020,Tokyo,Japan,Cyprus,1,0,1,2,1,2,3,1326693,58.595272,25.013607,150.7507766,,,,
2020,Tokyo,Japan,Czech Republic,2,3,3,8,19,10,29,115434444,9.145,40.489673,16.74832283,,,,
2020,Tokyo,Japan,Democratic Republic of the Congo,0,0,0,0,1,1,2,48678,61.892635,-6.911806,2739.088158,,,,
2020,Tokyo,Japan,Denmark,3,1,1,5,16,9,25,897573,-16.578193,179.414413,1856.859182,,,,
2020,Tokyo,Japan,Dominican Republic,0,0,0,0,3,2,5,5542237,61.92411,25.748151,60.14418606,,,,
2020,Tokyo,Japan,Ecuador,1,0,2,3,5,3,8,65298930,46.227638,2.213749,8.167566196,,,,
2020,Tokyo,Japan,Egypt,0,5,2,7,29,20,49,2234448,-0.803689,11.609444,1461.956898,,,,
2020,Tokyo,Japan,El Salvador,0,0,1,1,2,1,3,2427782,13.443182,-15.310139,82.37971943,,,,
2020,Tokyo,Japan,Estonia,0,0,0,0,4,1,5,3987805,42.315407,43.356892,83.58817278,,,,
2020,Tokyo,Japan,Ethiopia,1,0,0,1,2,1,3,83830972,51.165691,10.451526,2.385753084,,,,
2020,Tokyo,Japan,Faroe Islands,0,0,0,0,1,0,1,31181428,7.946527,-1.023194,2.13802481,,,,
2020,Tokyo,Japan,Fiji,0,0,0,0,2,0,2,67948282,55.378051,-3.435973,1.962276741,,,,
2020,Tokyo,Japan,Finland,1,3,1,5,11,5,16,10413936,39.074208,21.824312,102.4268506,,,,
2020,Tokyo,Japan,France,11,15,28,54,108,38,146,112614,12.262776,-61.604171,86430.93517,,,,
2020,Tokyo,Japan,Gabon,0,0,0,0,1,1,2,17971382,15.783471,-90.230759,7.419203116,,,,
2020,Tokyo,Japan,Gambia,0,0,0,0,1,1,2,13191279,9.945587,-9.696645,10.10768807,,,,
2020,Tokyo,Japan,Georgia,0,3,0,3,9,4,13,1975718,11.803749,-15.180413,438.6590934,,,,
2020,Tokyo,Japan,Germany,13,12,18,43,79,58,137,787215,4.860416,-58.93018,11602.08245,,,,
2020,Tokyo,Japan,Ghana,0,0,0,0,3,0,3,11426356,18.971187,-72.285215,17.50339303,,,,
2020,Tokyo,Japan,Great Britain,41,38,45,124,124,97,221,9931333,15.199999,-86.241905,1483.520222,,,,
2020,Tokyo,Japan,Greece,1,3,7,11,34,11,45,7507523,22.396428,114.109497,399.5991754,,,,
2020,Tokyo,Japan,Grenada,0,0,0,0,0,2,2,9655983,47.162494,19.503304,13.80836455,,,,
2020,Tokyo,Japan,Guatemala,0,0,0,0,1,1,2,341628,64.963051,-19.020835,390.2880716,,,,
2020,Tokyo,Japan,Guinea,0,0,0,0,1,1,2,1382345085,20.593684,78.96288,0.096454449,,,,
2020,Tokyo,Japan,Guinea-Bissau,0,0,0,0,1,0,1,274021604,-0.789275,113.921327,0.24328982,,,,
2020,Tokyo,Japan,Guyana,0,0,0,0,1,0,1,40372771,33.223191,43.679291,1.651277953,,,,
2020,Tokyo,Japan,Haiti,0,0,0,0,1,0,1,4947267,53.41291,-8.24389,13.47545355,,,,
2020,Tokyo,Japan,Honduras,0,0,0,0,1,0,1,84176929,32.427908,53.688046,0.791982642,,,,
2020,Tokyo,Japan,"Hong Kong, China",0,2,3,5,9,14,23,8678517,31.046051,34.851612,176.6814922,,,,
2020,Tokyo,Japan,Hungary,7,5,4,16,19,20,39,60446035,41.87194,12.56738,43.01357401,,,,
2020,Tokyo,Japan,Iceland,0,0,0,0,3,3,6,2963429,18.109581,-77.297508,134.9787695,,,,
2020,Tokyo,Japan,India,5,8,6,19,40,14,54,126407422,36.204824,138.252924,28.4793404,,,,
2020,Tokyo,Japan,Indonesia,2,3,4,9,14,9,23,10220604,30.585164,36.238414,150.0237494,,,,
2020,Tokyo,Japan,Iraq,0,1,2,3,14,5,19,18815231,48.019573,66.923684,67.32134549,,,,
2020,Tokyo,Japan,Ireland,4,2,1,7,15,16,31,53968739,-0.023559,37.906193,38.29377349,,,,
2020,Tokyo,Japan,Islamic Republic of Iran,12,11,1,24,54,9,63,4281320,29.31166,47.481766,981.005858,,,,
2020,Tokyo,Japan,Israel,6,2,1,9,15,18,33,6542426,41.20438,74.766098,336.2666998,,,,
2020,Tokyo,Japan,Italy,14,29,26,69,52,62,114,7293542,19.85627,102.495496,1042.017719,,,,
2020,Tokyo,Japan,Jamaica,0,0,0,0,2,2,4,1882408,56.879635,24.603189,141.662523,,,,
2020,Tokyo,Japan,Japan,13,15,23,51,153,109,262,6819976,33.854721,35.862285,2561.103832,,,,
2020,Tokyo,Japan,Jordan,4,0,1,5,6,4,10,2145194,-29.609988,28.233608,310.7722037,,,,
2020,Tokyo,Japan,Kazakhstan,1,3,1,5,16,10,26,5077411,6.428055,-9.429499,341.3813326,,,,
2020,Tokyo,Japan,Kenya,0,0,1,1,4,5,9,6887247,26.3351,17.228331,87.11753768,,,,
2020,Tokyo,Japan,Kuwait,0,1,1,2,2,1,3,2715340,55.169438,23.881275,73.65560114,,,,
2020,Tokyo,Japan,Kyrgyzstan,0,0,0,0,1,1,2,627704,49.815273,6.129583,212.4143439,,,,
2020,Tokyo,Japan,Lao People's Democratic Republic,0,0,0,0,1,0,1,27808395,-18.766947,46.869107,2.397357585,,,,
2020,Tokyo,Japan,Latvia,0,3,2,5,4,3,7,19211425,-13.254308,34.301525,24.29110109,,,,
2020,Tokyo,Japan,Lebanon,0,0,0,0,1,0,1,32436963,4.210484,101.975766,2.05526845,,,,
2020,Tokyo,Japan,Lesotho,0,0,0,0,0,1,1,542151,3.202778,73.22068,122.9669717,,,,
2020,Tokyo,Japan,Liberia,0,0,0,0,1,1,2,20346106,17.570692,-3.996166,6.553260527,,,,
2020,Tokyo,Japan,Libya,0,0,0,0,2,0,2,441750,35.937496,14.375416,301.8298434,,,,
2020,Tokyo,Japan,Lithuania,0,0,3,3,10,1,11,1272140,-20.348404,57.552152,576.4564697,,,,
2020,Tokyo,Japan,Luxembourg,0,0,0,0,1,0,1,129166028,23.634501,-102.552784,0.516131584,,,,
2020,Tokyo,Japan,Madagascar,0,0,0,0,0,1,1,3287242,46.862496,103.846656,20.28042556,,,,
2020,Tokyo,Japan,Malawi,0,0,0,0,0,1,1,628080,42.708678,19.37439,106.143591,,,,
2020,Tokyo,Japan,Malaysia,3,2,0,5,21,4,25,36985624,31.791702,-7.09262,45.06255367,,,,
2020,Tokyo,Japan,Maldives,0,0,0,0,1,1,2,31398811,-18.665695,35.529562,4.246445298,,,,
2020,Tokyo,Japan,Mali,0,0,0,0,1,1,2,2548663,-22.95764,18.49041,52.31501118,,,,
2020,Tokyo,Japan,Malta,0,0,0,0,1,1,2,29225196,28.394857,84.124008,4.562273366,,,,
2020,Tokyo,Japan,Mauritius,0,0,0,0,1,3,4,17141544,52.132633,5.291266,15.5567472,,,,
2020,Tokyo,Japan,Mexico,7,2,13,22,31,29,60,4829021,-40.900557,174.885971,828.3252444,,,,
2020,Tokyo,Japan,Mongolia,1,0,0,1,7,4,11,6638075,12.865416,-85.207229,110.4737945,,,,
2020,Tokyo,Japan,Montenegro,0,0,1,1,4,1,5,24346468,17.607789,8.081666,13.69123987,,,,
2020,Tokyo,Japan,Morocco,4,4,3,11,23,13,36,206984347,9.081999,8.675277,11.5950797,,,,
2020,Tokyo,Japan,Mozambique,0,0,0,0,1,1,2,2083359,41.608635,21.745275,63.99921153,,,,
2020,Tokyo,Japan,Namibia,0,1,1,2,2,1,3,5428594,60.472024,8.468946,36.84195208,,,,
2020,Tokyo,Japan,Nepal,0,0,0,0,0,1,1,5128058,21.512583,55.923255,13.00037298,,,,
2020,Tokyo,Japan,Netherlands,25,17,17,59,33,41,74,221612785,30.375321,69.345116,22.26105021,,,,
2020,Tokyo,Japan,New Zealand,6,3,3,12,16,16,32,5121112,31.952162,35.233154,416.5761915,,,,
2020,Tokyo,Japan,Nicaragua,0,0,0,0,1,1,2,4326296,8.537981,-80.782127,30.81928128,,,,
2020,Tokyo,Japan,Niger,0,0,0,0,1,1,2,8975531,-6.314993,143.95555,14.85520281,,,,
2020,Tokyo,Japan,Nigeria,4,1,5,10,10,12,22,7147553,-23.442503,-58.443832,205.1984318,,,,
2020,Tokyo,Japan,North Macedonia,0,0,0,0,0,1,1,331341050,37.09024,-95.712891,0.201202558,,,,
2020,Tokyo,Japan,Norway,2,0,2,4,5,10,15,33050211,-9.189967,-75.015152,30.25699291,,,,
2020,Tokyo,Japan,Oman,0,0,1,1,2,1,3,109830324,12.879721,121.774017,1.820990713,,,,
2020,Tokyo,Japan,Pakistan,1,0,0,1,1,1,2,37839255,51.919438,19.145136,3.52367755,,,,
2020,Tokyo,Japan,Palestine,0,0,0,0,1,0,1,10191409,39.399872,-8.224454,6.541457287,,,,
2020,Tokyo,Japan,Panama,0,0,0,0,2,1,3,2846860,18.220833,-66.590149,70.25283997,,,,
2020,Tokyo,Japan,Papua New Guinea,0,0,0,0,1,1,2,2889284,25.354826,51.183884,46.14753459,,,,
2020,Tokyo,Japan,Paraguay,0,0,0,0,1,1,2,51276977,35.907757,127.766922,2.600257292,,,,
2020,Tokyo,Japan,People's Republic of China,96,60,51,207,120,136,256,4032294,47.411631,28.369885,4232.495613,,,,
2020,Tokyo,Japan,Peru,1,0,0,1,7,4,11,19214608,45.943161,24.96676,38.16540693,,,,
2020,Tokyo,Japan,Philippines,0,0,0,0,4,0,4,1440297825,35.86166,104.195397,0.185146893,,,,
2020,Tokyo,Japan,Poland,7,6,12,25,55,36,91,13005303,-1.940278,29.873888,466.4763802,,,,
2020,Tokyo,Japan,Portugal,0,0,2,2,24,10,34,#N/A,#N/A,#N/A,#N/A,,,,
2020,Tokyo,Japan,Puerto Rico,0,0,0,0,2,1,3,34905942,23.885942,45.079162,5.729683502,,,,
2020,Tokyo,Japan,Qatar,0,0,1,1,1,1,2,16816539,14.497401,-14.452362,7.928702412,,,,
2020,Tokyo,Japan,Refugee Paralympic Team,0,0,0,0,5,1,6,8731081,44.016521,21.005859,45.81334201,,,,
2020,Tokyo,Japan,Republic of Korea,2,10,12,24,57,28,85,8004158,8.460555,-11.779889,707.9653683,,,,
2020,Tokyo,Japan,Republic of Moldova,0,0,0,0,4,2,6,5858322,1.352083,103.819836,68.27893721,,,,
2020,Tokyo,Japan,Romania,0,1,1,2,8,1,9,5460109,48.669026,19.699024,109.8879162,,,,
2020,Tokyo,Japan,RPC,36,33,49,118,134,114,248,2078989,46.151241,14.995463,7952.583363,,,,
2020,Tokyo,Japan,Rwanda,0,0,0,0,1,13,14,15965848,5.152149,46.199616,58.45811217,,,,
2020,Tokyo,Japan,Sao Tome and Principe,0,0,0,0,1,0,1,59436725,-30.559482,22.937506,1.121640983,,,,
2020,Tokyo,Japan,Saudi Arabia,0,0,1,1,5,2,7,46757980,40.463667,-3.74922,9.98047107,,,,
2020,Tokyo,Japan,Senegal,0,0,0,0,2,1,3,21428970,7.873054,80.771797,9.333159737,,,,
2020,Tokyo,Japan,Serbia,2,3,1,6,13,7,20,#N/A,#N/A,#N/A,#N/A,,,,
2020,Tokyo,Japan,Sierra Leone,0,0,0,0,1,1,2,10110233,60.128161,18.643501,13.18795851,,,,
2020,Tokyo,Japan,Singapore,2,0,0,2,5,6,11,8665615,46.818188,8.227512,84.62565361,,,,
2020,Tokyo,Japan,Slovakia,5,2,4,11,21,7,28,17500658,34.8149,39.0465,106.6626562,,,,
2020,Tokyo,Japan,Slovenia,0,1,1,2,7,0,7,9573310,38.861034,71.276093,48.74663692,,,,
2020,Tokyo,Japan,Somalia,0,0,0,0,1,0,1,69830779,15.870032,100.992541,0.954688858,,,,
2020,Tokyo,Japan,South Africa,4,1,2,7,20,14,34,8310934,8.619543,0.824782,272.7330847,,,,
2020,Tokyo,Japan,Spain,9,15,12,36,93,44,137,11839918,33.886917,9.537499,771.4017389,,,,
2020,Tokyo,Japan,Sri Lanka,1,0,1,2,8,1,9,84495243,38.963745,35.243322,7.100991472,,,,
2020,Tokyo,Japan,St Vincent and the Grenadines,0,0,0,0,1,0,1,45974931,1.373333,32.290275,1.450065617,,,,
2020,Tokyo,Japan,Sweden,1,5,2,8,12,17,29,43686577,48.379433,31.16558,44.25463074,,,,
2020,Tokyo,Japan,Switzerland,7,4,3,14,8,13,21,9910892,23.424076,53.847818,141.2587283,,,,
2020,Tokyo,Japan,Syrian Arab Republic,0,0,0,0,1,2,3,60012400,-6.369028,34.888822,3.332644587,,,,
2020,Tokyo,Japan,Tajikistan,0,0,0,0,1,0,1,331341050,37.09024,-95.712891,0.201202558,,,,
2020,Tokyo,Japan,Thailand,5,5,8,18,50,26,76,3475842,-32.522779,-55.765835,1457.680374,,,,
2020,Tokyo,Japan,Togo,0,0,0,0,0,1,1,33551824,41.377491,64.585262,1.986975929,,,,
2020,Tokyo,Japan,Tunisia,4,5,2,11,12,13,25,28421581,6.42375,-66.58973,58.64088513,,,,
2020,Tokyo,Japan,Turkey,2,4,9,15,43,44,87,97490013,14.058324,108.277199,59.49327343,,,,
2020,Tokyo,Japan,Uganda,0,0,1,1,1,3,4,104398,18.420695,-64.639968,2554.32735,,,,
2020,Tokyo,Japan,Ukraine,24,47,27,98,80,59,139,29935468,15.552727,48.516388,309.5547618,,,,
2020,Tokyo,Japan,United Arab Emirates,1,1,1,3,7,5,12,18468257,-13.133897,27.849332,43.31756917,,,,
2020,Tokyo,Japan,United Republic of Tanzania,0,0,0,0,1,1,2,14899771,-19.015438,29.154857,8.948683395,,,,
2020,Tokyo,Japan,United States of America,37,36,31,104,120,123,243,9015361,47.516231,14.550072,1796.933035,,,,
2020,Tokyo,Japan,Uruguay,0,0,0,0,1,1,2,11598451,50.503887,4.469936,11.49578796,,,,
2020,Tokyo,Japan,Uzbekistan,8,5,6,19,25,19,44,37799407,56.130366,-106.346771,77.60262835,,,,
2020,Tokyo,Japan,Venezuela,3,2,2,7,13,14,27,10732559,50.073658,14.41854,167.7139627,,,,
2020,Tokyo,Japan,Vietnam,0,1,0,1,4,3,7,5542237,61.92411,25.748151,84.20186049,,,,
2020,Tokyo,Japan,US Virgin Islands,0,0,0,0,0,1,1,65298930,46.227638,2.213749,1.020945775,,,,
2020,Tokyo,Japan,Yemen,0,0,0,0,1,1,2,67948282,55.378051,-3.435973,1.962276741,,,,
2020,Tokyo,Japan,Zambia,0,0,0,0,0,1,1,126407422,36.204824,138.252924,0.527395193,,,,
2020,Tokyo,Japan,Zimbabwe,0,0,0,0,0,2,2,5428594,60.472024,8.468946,24.56130139,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
